,forecast,vix,close_ae,close_mse,close_ql,forecast_DR,actual_DR,DA_DR,forecast_IDR,actual_IDR,DA_IDR,close_err
2017-01-09,11.493401315500636,11.56,0.06659868449936468,0.004435384777045917,1.6659335485114113e-05,0.01520199925660165,0.020979790469194466,1,-0.01867010557798746,-0.01289231436539456,1,-0.06659868449936468
2017-01-10,11.689420018985093,11.49,0.19942001898509254,0.03976834397201467,0.0001488943971774681,0.011133297577401183,-0.006073771383567135,0,0.0085415034699722,-0.008665565490995966,0,0.19942001898509254
2017-01-11,11.621507576381768,11.26,0.36150757638176856,0.13068772778142024,0.0005046085065512074,0.01138039093951248,-0.020220469149120016,0,0.005306619555945332,-0.026294240532687155,0,0.36150757638176856
2017-01-12,11.415964911420883,11.54,0.1240350885791166,0.015384703198829302,5.8179968229099543e-05,0.013756183826599743,0.024562638368409127,1,-0.005593584353276348,0.00521287018853299,0,-0.1240350885791166
2017-01-13,11.647428403085225,11.23,0.4174284030852249,0.174246471702281,0.0006741794510884969,0.00926615663295424,-0.02723049232960157,0,0.017095687712659072,-0.0194009612498968,0,0.4174284030852249
2017-01-17,11.366688771198456,11.87,0.5033112288015431,0.2533221930377193,0.000925211388314251,0.012098271549334754,0.05542543987122477,1,-0.07074891143952423,-0.027421743117634203,1,-0.5033112288015431
2017-01-18,11.913909275125564,12.48,0.5660907248744369,0.3204587087888654,0.001060965020094784,0.003692355575697012,0.05011315431970506,1,0.010454849647994167,0.056875648392002175,1,-0.5660907248744369
2017-01-19,12.424191540557302,12.78,0.3558084594426969,0.12659965981098528,0.00039490872694369905,-0.0044818602339146245,0.023754086008107057,0,-0.012462748564927474,0.015773197677094314,0,-0.3558084594426969
2017-01-20,12.689294022605258,11.54,1.1492940226052593,1.3208767503961782,0.004652816476346633,-0.007122801347059362,-0.10206218786943531,1,0.00865039633003477,-0.08628899019234103,0,1.1492940226052593
2017-01-23,11.62067770837637,11.77,0.14932229162362987,0.02229714677573236,8.116318998596661e-05,0.006966811222838328,0.019734660192231898,1,-0.05681319007558021,-0.04404534110618658,1,-0.14932229162362987
2017-01-24,11.830627066851127,11.07,0.7606270668511268,0.5785535348265485,0.0022577291176266723,0.005137761809606841,-0.06131517455163974,0,0.0008986711038399978,-0.06555426525740665,0,0.7606270668511268
2017-01-25,11.23099374984034,10.81,0.4209937498403402,0.17723573740463094,0.0007392189034389762,0.014438508750568273,-0.02376711506942858,0,0.04005747620107058,0.0018518523810737264,1,0.4209937498403402
2017-01-26,11.014627426854073,10.63,0.38462742685407214,0.14793825748838463,0.0006392378548152333,0.018752523869003647,-0.016791439297260277,0,0.03742720289422892,0.0018832397279648725,1,0.38462742685407214
2017-01-27,10.849033540706248,10.58,0.2690335407062481,0.07237904602494044,0.00031792601228008976,0.020395809075949265,-0.0047147659237033535,0,0.026056201547659592,0.0009456265480070302,1,0.2690335407062481
2017-01-30,10.796745855547018,11.88,1.083254144452983,1.1734395414745644,0.004428526086438289,0.020279352625568788,0.1158908875043456,1,-0.02770032926256633,0.06791120561621057,0,-1.083254144452983
2017-01-31,11.897306140467379,11.99,0.09269385953262166,0.008592151595053395,3.0038562545353642e-05,0.0014556858057129497,0.009216655104924048,1,-0.03247392383773155,-0.024712954538520474,1,-0.09269385953262166
2017-02-01,11.987469282640639,11.81,0.17746928264063833,0.03149534628098277,0.00011178739209749544,-0.00021109128231395534,-0.01512633883015193,1,0.016610163207829473,0.0016949156599915041,1,0.17746928264063833
2017-02-02,11.838317943906286,11.93,0.09168205609371327,0.008405599409570787,2.9681783897395064e-05,0.00239492360586728,0.010109605900553674,1,-0.043932632589258315,-0.03621795029457178,1,-0.09168205609371327
2017-02-03,11.93269871794234,10.97,0.9626987179423399,0.9267888215278248,0.003639254664453251,0.0002261871539130311,-0.08389196182268584,0,0.007798793807877954,-0.07631935516872072,0,0.9626987179423399
2017-02-06,11.110926166948314,11.37,0.2590738330516853,0.06711925097209251,0.0002636069280907982,0.012764689251552152,0.035814033475305734,1,-0.023049344223753442,0.0,0,-0.2590738330516853
2017-02-07,11.45173293910431,11.29,0.1617329391043114,0.026157543591318905,0.00010163797851991951,0.007162759179180995,-0.00706092960087401,0,0.005405289482534809,-0.008818399297520273,0,0.1617329391043114
2017-02-08,11.38127246764769,11.45,0.06872753235230888,0.004723473703237664,1.8086843009745834e-05,0.008051860423414233,0.014072351838678037,1,0.01694871626115112,0.022969207676414877,1,-0.06872753235230888
2017-02-09,11.50904141076849,10.88,0.6290414107684885,0.3956930964616103,0.0016096114642554227,0.00514320610010225,-0.051063488572452,0,0.006016950148698927,-0.05018974452385516,0,0.6290414107684885
2017-02-10,11.025637503026616,10.85,0.17563750302661596,0.030848532469424532,0.00012962521887671663,0.013297001637179146,-0.0027611614413281683,0,0.01605816307850728,0.0,0,0.17563750302661596
2017-02-13,10.998317191203792,11.07,0.07168280879620781,0.0051384250769136875,2.1056427670806954e-05,0.013577198491030798,0.02007366673407691,1,-0.032356134815506,-0.02585966657245966,1,-0.07168280879620781
2017-02-14,11.189041918564767,10.74,0.4490419185647667,0.2016386446283266,0.0008504243568840941,0.010696152506526184,-0.030263657639826934,0,0.0017032861459624882,-0.03925652400039068,0,0.4490419185647667
2017-02-15,10.898905020651043,11.97,1.071094979348958,1.1472444547865446,0.0042595732086838645,0.014687238287249771,0.10842843048916327,1,0.00541933135646831,0.0991605235583817,1,-1.071094979348958
2017-02-16,11.948582927965044,11.76,0.18858292796504372,0.03556352071986887,0.00012721782075364452,-0.0017908316578210033,-0.017699577099400975,1,-0.005959241195000705,-0.021867986636580638,1,0.18858292796504372
2017-02-17,11.767034121715225,11.49,0.277034121715225,0.0767479045945261,0.00028607822112314274,0.0005979607874436196,-0.023226850609816545,0,-0.00618172619793509,-0.030006537595195244,1,0.277034121715225
2017-02-21,11.53377217562081,11.57,0.03622782437919092,0.0013124552592495,4.912420671132622e-06,0.0038023507203438227,0.006938449344920854,1,-0.04378521735565589,-0.04064911873107888,1,-0.03622782437919092
2017-02-22,11.60453012280049,11.74,0.13546987719950998,0.018352087628450316,6.709287336126302e-05,0.0029800084982177398,0.014586273194365252,1,0.01078915881238249,0.022395423508529955,1,-0.13546987719950998
2017-02-23,11.7528203810099,11.71,0.04282038100989993,0.0018335850298329987,6.66960547168749e-06,0.0010914298134183035,-0.0025586367903243624,0,0.007929063291022258,0.004278996687279784,1,0.04282038100989993
2017-02-24,11.726065605965847,11.47,0.25606560596584593,0.06556959455865587,0.0002455507751584207,0.0013710158311110079,-0.020708246468346694,0,-0.00713243676853393,-0.0292116990679916,1,0.25606560596584593
2017-02-27,11.519285276863146,12.09,0.5707147231368541,0.32571529520517606,0.00115053435271939,0.004287680262822085,0.05264373348542188,1,-0.02238056681933914,0.025975486403260736,0,-0.5707147231368541
2017-02-28,12.06053562678222,12.92,0.8594643732177794,0.7386790088306303,0.0023158842329964457,-0.0024400608162155088,0.06639783372775457,0,-0.01067733968269431,0.05816055486127573,0,-0.8594643732177794
2017-03-01,12.784920596438434,12.54,0.2449205964384351,0.059986098559758796,0.0001882852036430016,-0.010510100311981836,-0.02985296314968116,1,0.03785445784611178,0.0185115950084124,1,0.2449205964384351
2017-03-02,12.471808733031015,11.81,0.6618087330310143,0.4379907991161163,0.0015138303038446654,-0.005452739276400521,-0.05997690499550357,1,0.003357890405754265,-0.051166275313348775,0,0.6618087330310143
