,forecast,vix,close_ae,close_mse,close_ql,forecast_DR,actual_DR,DA_DR,forecast_IDR,actual_IDR,DA_IDR,close_err
2017-01-09,11.49610919326785,11.56,0.0638908067321502,0.004082035184884969,1.532974655149566e-05,0.0154375743271284,0.020979790469194466,1,-0.0184345305074608,-0.01289231436539456,1,-0.0638908067321502
2017-01-10,11.696024661969652,11.49,0.20602466196965175,0.042446161339709264,0.0001588602538804551,0.011698148342504754,-0.006073771383567135,0,0.00910635423507594,-0.008665565490995966,0,0.20602466196965175
2017-01-11,11.614192792566655,11.26,0.35419279256665526,0.12545253430616568,0.0004845989194541822,0.010750774965764634,-0.020220469149120016,0,0.004677003582197381,-0.026294240532687155,0,0.35419279256665526
2017-01-12,11.405602383747278,11.54,0.13439761625272162,0.01806271925441382,6.834864789606598e-05,0.012848049144020796,0.024562638368409127,1,-0.006501719035855418,0.00521287018853299,0,-0.13439761625272162
2017-01-13,11.641103494722719,11.23,0.41110349472271857,0.16900608337323228,0.0006541420536041453,0.00872297868204078,-0.02723049232960157,0,0.016552509761745646,-0.0194009612498968,0,0.41110349472271857
2017-01-17,11.363026338670688,11.87,0.5069736613293117,0.2570222932816476,0.0009389255374270267,0.0117760121156585,0.05542543987122477,1,-0.07107117087320046,-0.027421743117634203,1,-0.5069736613293117
2017-01-18,11.927043991497529,12.48,0.5529560085024716,0.30576034733898544,0.0010115644795232193,0.0047942173640221665,0.05011315431970506,1,0.011556711436319205,0.056875648392002175,1,-0.5529560085024716
2017-01-19,12.471157172797659,12.78,0.3088428272023407,0.09538389191433487,0.00029679161238416185,-0.0007088110191707964,0.023754086008107057,0,-0.008689699350183652,0.015773197677094314,0,-0.3088428272023407
2017-01-20,12.723700303876333,11.54,1.1837003038763338,1.401146409396925,0.004926524257854448,-0.004415028949097887,-0.10206218786943531,1,0.011358168727996484,-0.08628899019234103,0,1.1837003038763338
2017-01-23,11.648379195578377,11.77,0.12162080442162271,0.014791620068162602,5.375730976697746e-05,0.009347784409939752,0.019734660192231898,1,-0.05443221688847881,-0.04404534110618658,1,-0.12162080442162271
2017-01-24,11.83799333390117,11.07,0.7679933339011704,0.5898137609166346,0.002300705152382898,0.005760211885965573,-0.06131517455163974,0,0.0015211211801988075,-0.06555426525740665,0,0.7679933339011704
2017-01-25,11.23286578619536,10.81,0.4228657861953593,0.17881547313461932,0.0007457243085480236,0.014605179696524855,-0.02376711506942858,0,0.040224147147027024,0.0018518523810737264,1,0.4228657861953593
2017-01-26,10.996841963593122,10.63,0.3668419635931208,0.13457302625285658,0.0005821174201738888,0.017136505709011745,-0.016791439297260277,0,0.03581118473423693,0.0018832397279648725,1,0.3668419635931208
2017-01-27,10.843921800485754,10.58,0.263921800485754,0.06965471677164213,0.00030605589842114256,0.01992452794023406,-0.0047147659237033535,0,0.025584920411944514,0.0009456265480070302,1,0.263921800485754
2017-01-30,10.784260670259139,11.88,1.0957393297408622,1.200644678740954,0.0045346377964021745,0.019122299393055927,0.1158908875043456,1,-0.028857382495079055,0.06791120561621057,0,-1.0957393297408622
2017-01-31,11.89955076694031,11.99,0.09044923305969021,0.008181063761086156,2.859778805475166e-05,0.001644334793125227,0.009216655104924048,1,-0.0322852748503193,-0.024712954538520474,1,-0.09044923305969021
2017-02-01,11.994346676668869,11.81,0.18434667666886817,0.03398369719885622,0.00012057314299962485,0.0003624594636703986,-0.01512633883015193,0,0.017183713953813785,0.0016949156599915041,1,0.18434667666886817
2017-02-02,11.838933946124115,11.93,0.09106605387588473,0.008293026168525541,2.928325167173007e-05,0.002446956858782549,0.010109605900553674,1,-0.04388059933634285,-0.03621795029457178,1,-0.09106605387588473
