,0,1,2,3,4,5
0,1.0,0.00035834860850789027,3.260328375511721e-05,2.1574924116752136e-25,0.0009593611906145491,0.13229854130573893
1,0.00035834860850789027,1.0,1.6238782563054274e-05,1.9172942302235114e-25,0.00011143601058032825,7.586418561857962e-05
2,3.260328375511721e-05,1.6238782563054274e-05,1.0,1.2292136409650149e-23,2.1077783785193213e-05,1.6230748775592442e-05
3,2.1574924116752136e-25,1.9172942302235114e-25,1.2292136409650149e-23,1.0,2.296992781758842e-25,2.903170466199989e-25
4,0.0009593611906145491,0.00011143601058032825,2.1077783785193213e-05,2.296992781758842e-25,1.0,0.0022595642026759805
5,0.13229854130573893,7.586418561857962e-05,1.6230748775592442e-05,2.903170466199989e-25,0.0022595642026759805,1.0
