,forecast,vix,close_ae,close_mse,close_ql,forecast_DR,actual_DR,DA_DR,forecast_IDR,actual_IDR,DA_IDR,close_err
2017-01-09,11.565184212034698,11.56,0.005184212034697211,2.6876054420699397e-05,1.0052869137133769e-07,0.021428151189179435,0.020979790469194466,1,-0.012443953645409756,-0.01289231436539456,1,0.005184212034697211
2017-01-10,11.768035109747448,11.49,0.2780351097474476,0.07730352225227524,0.00028813288374163193,0.017836103543609396,-0.006073771383567135,0,0.015244309436180345,-0.008665565490995966,0,0.2780351097474476
2017-01-11,11.696456223525685,11.26,0.4364562235256848,0.19049403505430254,0.0007323676197990014,0.017808817185404537,-0.020220469149120016,0,0.011735045801837476,-0.026294240532687155,0,0.4364562235256848
2017-01-12,11.48357262425347,11.54,0.05642737574652834,0.003184048733639895,1.199379730065786e-05,0.019660923969156217,0.024562638368409127,1,0.0003111557892801246,0.00521287018853299,1,-0.05642737574652834
2017-01-13,11.734965272181574,11.23,0.5049652721815736,0.25498992610941074,0.0009816398555613226,0.016753608881762774,-0.02723049232960157,0,0.024583139961467625,-0.0194009612498968,0,0.5049652721815736
2017-01-17,11.452549956184402,11.87,0.417450043815597,0.17426453908164388,0.0006333041312829302,0.019623640052023033,0.05542543987122477,1,-0.06322354293683598,-0.027421743117634203,1,-0.417450043815597
2017-01-18,12.029734795778412,12.48,0.4502652042215889,0.20273875413270914,0.000666935790435641,0.013367275883308792,0.05011315431970506,1,0.02012976995560588,0.056875648392002175,1,-0.4502652042215889
2017-01-19,12.583715427847888,12.78,0.19628457215211093,0.03852763326493724,0.00011916704114622867,0.00827618875161571,0.023754086008107057,1,0.00029530042060290154,0.015773197677094314,1,-0.19628457215211093
2017-01-20,12.862223688660626,11.54,1.3222236886606265,1.7482754828553133,0.006102084773234262,0.006413170048892565,-0.10206218786943531,0,0.022186367725986807,-0.08628899019234103,0,1.3222236886606265
2017-01-23,11.74310693122232,11.77,0.02689306877767983,0.0007232371482810176,2.6143274063361588e-06,0.01744716321591466,0.019734660192231898,1,-0.04633283808250368,-0.04404534110618658,1,-0.02689306877767983
2017-01-24,11.95343611270266,11.07,0.8834361127026593,0.7804593652271857,0.0030244957557665764,0.01546485658533601,-0.06131517455163974,0,0.011225765879569088,-0.06555426525740665,0,0.8834361127026593
2017-01-25,11.317427715943708,10.81,0.5074277159437077,0.25748288690784815,0.0010684025400309327,0.022105066659153638,-0.02376711506942858,0,0.04772403410965601,0.0018518523810737264,1,0.5074277159437077
2017-01-26,11.073373544004872,10.63,0.4433735440048707,0.19658009952343902,0.0008463921973822508,0.024071815166210854,-0.016791439297260277,0,0.04274649419143603,0.0018832397279648725,1,0.4433735440048707
2017-01-27,10.898315190834156,10.58,0.3183151908341557,0.10132456071578497,0.00044372075961907065,0.02492801528587965,-0.0047147659237033535,0,0.030588407757589864,0.0009456265480070302,1,0.3183151908341557
2017-01-30,10.846660646368335,11.88,1.033339353631666,1.067790219763909,0.004017628775222271,0.024891831655750842,0.1158908875043456,1,-0.02308785023238429,0.06791120561621057,0,-1.033339353631666
2017-01-31,12.019119641734441,11.99,0.02911964173444126,0.0008479535347422132,2.9444300020387004e-06,0.011642371370037922,0.009216655104924048,1,-0.02228723827340642,-0.024712954538520474,1,0.02911964173444126
