,forecast,vix,close_ae,close_mse,close_ql,forecast_DR,actual_DR,DA_DR,forecast_IDR,actual_IDR,DA_IDR,close_err
2017-01-09,11.912052320630341,11.56,0.35205232063034053,0.1239408364612081,0.00045452860542072315,0.05097961485947805,0.020979790469194466,1,0.01710751002488895,-0.01289231436539456,0,0.35205232063034053
2017-01-10,12.108260832249343,11.49,0.6182608322493426,0.3822464566936497,0.0013977603799961713,0.04633706982471723,-0.006073771383567135,0,0.04374527571728841,-0.008665565490995966,0,0.6182608322493426
2017-01-11,12.04937424028347,11.26,0.78937424028347,0.6231116912231055,0.0023481786072396815,0.047535636460644654,-0.020220469149120016,0,0.041461865077077484,-0.026294240532687155,0,0.78937424028347
2017-01-12,11.856454124288256,11.54,0.31645412428825637,0.10014321277904721,0.00036925771839735333,0.051615748439288824,0.024562638368409127,1,0.032265980259412755,0.00521287018853299,1,0.31645412428825637
2017-01-13,12.082146093025505,11.23,0.8521460930255049,0.7261529638586325,0.0027411546408699916,0.04590957235504081,-0.02723049232960157,0,0.05373910343474572,-0.0194009612498968,0,0.8521460930255049
2017-01-17,11.82366234612481,11.87,0.046337653875189844,0.002147178166656896,7.63956704141755e-06,0.051514038393889246,0.05542543987122477,1,-0.03133314459496968,-0.027421743117634203,1,-0.046337653875189844
2017-01-18,12.33674609348878,12.48,0.14325390651122127,0.020521681730725726,6.638855317442349e-05,0.03856808736018268,0.05011315431970506,1,0.04533058143247993,0.056875648392002175,1,-0.14325390651122127
2017-01-19,12.82543400809131,12.78,0.04543400809131093,0.002064249091241307,6.304383405542069e-06,0.027302868329811943,0.023754086008107057,1,0.019321979998799022,0.015773197677094314,1,0.04543400809131093
2017-01-20,13.06629081560661,11.54,1.526290815606611,2.329563653805094,0.008044470042644525,0.022154244653484513,-0.10206218786943531,0,0.03792744233057872,-0.08628899019234103,0,1.526290815606611
2017-01-23,12.058909254795447,11.77,0.28890925479544727,0.08346855750646066,0.0002964181302358426,0.04398448291122688,0.019734660192231898,1,-0.019795518387191586,-0.04404534110618658,1,0.28890925479544727
2017-01-24,12.244733017339653,11.07,1.174733017339653,1.3799976620279257,0.005261470375464983,0.03954196549201479,-0.06131517455163974,0,0.03530287478624797,-0.06555426525740665,0,1.174733017339653
2017-01-25,11.677032856909811,10.81,0.8670328569098107,0.7517459749611882,0.003054277502942293,0.053385162183393294,-0.02376711506942858,0,0.07900412963389553,0.0018518523810737264,1,0.8670328569098107
2017-01-26,11.46619909210209,10.63,0.8361990921020901,0.6992289216323597,0.0029407669598251474,0.05893186637716577,-0.016791439297260277,0,0.07760654540239101,0.0018832397279648725,1,0.8361990921020901
2017-01-27,11.318896322388845,10.58,0.738896322388845,0.5459677752397599,0.0023308283009455533,0.06279337764575232,-0.0047147659237033535,0,0.06845377011746259,0.0009456265480070302,1,0.738896322388845
2017-01-30,11.274983281749286,11.88,0.6050167182507149,0.36604522936286493,0.0013425781324509778,0.0636209761858075,0.1158908875043456,1,0.015641294297672397,0.06791120561621057,1,-0.6050167182507149
2017-01-31,12.326618340447023,11.99,0.3366183404470231,0.11331190712530795,0.00038687635824286026,0.03690470288738351,0.009216655104924048,1,0.0029750932439390992,-0.024712954538520474,0,0.3366183404470231
2017-02-01,12.409281036467586,11.81,0.5992810364675858,0.3591377606696639,0.0012454924063711736,0.03437169428994467,-0.01512633883015193,0,0.05119294878008801,0.0016949156599915041,1,0.5992810364675858
2017-02-02,12.253826719130656,11.93,0.32382671913065586,0.10486374402292468,0.0003618620064151923,0.03689164323451198,0.010109605900553674,1,-0.009435912960613514,-0.03621795029457178,1,0.32382671913065586
2017-02-03,12.337860411493821,10.97,1.3678604114938206,1.8710421053320443,0.007182670168069727,0.033616380907496045,-0.08389196182268584,0,0.0411889875614612,-0.07631935516872072,0,1.3678604114938206
2017-02-06,11.550027005057554,11.37,0.1800270050575552,0.032409722549993004,0.0001240423767985277,0.051523500778151356,0.035814033475305734,1,0.01570946730284575,0.0,0,0.1800270050575552
2017-02-07,11.87188246952009,11.29,0.5818824695200906,0.33858720833479916,0.0012842257371648014,0.04319447880900209,-0.00706092960087401,0,0.04143700911235586,-0.008818399297520273,0,0.5818824695200906
2017-02-08,11.805955110141166,11.45,0.3559551101411671,0.1267040404356104,0.00047343802601584883,0.044686696357742264,0.014072351838678037,1,0.05358355219547895,0.022969207676414877,1,0.3559551101411671
2017-02-09,11.936643505231142,10.88,1.0566435052311416,1.1164954971471535,0.004431255678668977,0.04162322497968236,-0.051063488572452,0,0.04249696902827924,-0.05018974452385516,0,1.0566435052311416
