,forecast,vix,close_ae,close_mse,close_ql,forecast_DR,actual_DR,DA_DR,forecast_IDR,actual_IDR,DA_IDR,close_err
2017-01-09,11.490242525725172,11.56,0.06975747427482837,0.004866105217203341,1.828047065766114e-05,0.014927126410749034,0.020979790469194466,1,-0.018944978423840214,-0.01289231436539456,1,-0.06975747427482837
2017-01-10,11.68622257731097,11.49,0.19622257731096937,0.03850329984655935,0.00014418438608698736,0.010859727199098805,-0.006073771383567135,0,0.008267933091669927,-0.008665565490995966,0,0.19622257731096937
2017-01-11,11.619332124364975,11.26,0.3593321243649754,0.12911957560064616,0.0004986161456597138,0.01119318152271365,-0.020220469149120016,0,0.005119410139146534,-0.026294240532687155,0,0.3593321243649754
2017-01-12,11.416005641776575,11.54,0.12399435822342397,0.015374600871238788,5.814162645156884e-05,0.013759751661938187,0.024562638368409127,1,-0.0055900165179379084,0.00521287018853299,0,-0.12399435822342397
2017-01-13,11.653996963160674,11.23,0.4239969631606737,0.1797734247694737,0.0006953008765757662,0.009829947057462374,-0.02723049232960157,0,0.017659478137167166,-0.0194009612498968,0,0.4239969631606737
2017-01-17,11.383883422989207,11.87,0.48611657701079203,0.2363093264446893,0.0008622119847814247,0.013609851558659673,0.05542543987122477,1,-0.06923733143019929,-0.027421743117634203,1,-0.48611657701079203
2017-01-18,11.928554141665835,12.48,0.5514458583341657,0.30409253467390474,0.0010059624888025809,0.004920824977203213,0.05011315431970506,1,0.011683319049500271,0.056875648392002175,1,-0.5514458583341657
2017-01-19,12.45034738236033,12.78,0.3296526176396686,0.10867084831668553,0.00033850970451854145,-0.0023788382222071614,0.023754086008107057,0,-0.010359726553220018,0.015773197677094314,0,-0.3296526176396686
2017-01-20,12.711592122405557,11.54,1.171592122405558,1.3726281012827601,0.004829365737653246,-0.005367106258253293,-0.10206218786943531,1,0.010406091418840942,-0.08628899019234103,0,1.171592122405558
2017-01-23,11.650063861079252,11.77,0.11993613892074784,0.014384677419216924,5.22733233738748e-05,0.00949240055443607,0.019734660192231898,1,-0.054287600743982416,-0.04404534110618658,1,-0.11993613892074784
