,forecast-3d,vix,close_ae,close_mse,close_ql,forecast_3DR,actual_3DR,DA_3DR,forecast_I3DR,actual_I3DR,DA_I3DR,close_err
2017-01-11,11.934396892596153,11.26,0.6743968925961532,0.4548111687433474,0.0017250489620863618,0.05285365306999416,-0.00531445006349259,0,0.01898154823540493,-0.03918655489808176,0,0.6743968925961532
2017-01-12,12.06508598930172,11.54,0.5250859893017203,0.27571529616096635,0.0010048204134571748,0.042764962977006445,-0.0017316021642780463,0,0.04017316886957768,-0.004323396271706919,0,0.5250859893017203
2017-01-13,11.996802647089595,11.23,0.7668026470895946,0.5879862995836093,0.0022302253934265437,0.043163076348406645,-0.022888323110312428,0,0.03708930496483962,-0.02896209449387965,0,0.7668026470895946
2017-01-17,11.820912180372298,11.87,0.049087819627700924,0.0024096140358017,8.574631301883073e-06,0.04861355890908421,0.05275758591003237,1,0.029263790729208147,0.03340781773015631,1,-0.049087819627700924
2017-01-18,12.011318279909421,12.48,0.4686817200905793,0.21966255474706411,0.0007233426777606411,0.040030134176309656,0.07830810186132829,1,0.04785966525601436,0.08613763294103312,1,-0.4686817200905793
2017-01-19,11.778598739862229,12.78,1.0014012601377704,1.0028044838055146,0.0032403241607830147,0.04769544992418725,0.12929268019903686,1,-0.035151733064671745,0.04644549721017794,0,-1.0014012601377704
2017-01-20,12.229669293933199,11.54,0.6896692939331999,0.47564373499431845,0.001717722666109811,0.02985070015042998,-0.028194947541623175,0,0.036613194222727144,-0.02143245346932608,0,0.6896692939331999
2017-01-23,12.68041281293166,11.77,0.9104128129316607,0.8288514899501389,0.00284569804068191,0.015931141762750164,-0.058573441669096275,0,0.007950253431737307,-0.0665543300001092,0,0.9104128129316607
2017-01-24,12.929993492287538,11.07,1.859993492287538,3.459575791351992,0.012710149587831898,0.011668240530889369,-0.14364270222884315,0,0.027441438207983743,-0.12786950455174892,0,1.859993492287538
2017-01-25,12.063124809793646,10.81,1.2531248097936452,1.5703217889203593,0.0062411077357127365,0.04433400194679634,-0.0653476294288365,0,-0.019445999351622067,-0.12912763072725486,1,1.2531248097936452
2017-01-26,12.22207177309791,10.63,1.59207177309791,2.5346925306951227,0.010208281941858521,0.03768955763444197,-0.10187372891832869,0,0.03345046692867528,-0.10611281962409556,0,1.59207177309791
2017-01-27,11.69774002071137,10.58,1.11774002071137,1.2493427538998536,0.0052162687004537744,0.055156915802289326,-0.045273320290392244,0,0.08077588325279161,-0.019654352839889883,0,1.11774002071137
2017-01-30,11.476635926478144,11.88,0.4033640735218569,0.16270257580814595,0.0005897989083543109,0.05984167853312041,0.09438468228338205,1,0.07851635755834582,0.11305936130860714,1,-0.4033640735218569
2017-01-31,11.309914268081101,11.99,0.6800857319188989,0.4625166027596644,0.001672180568763837,0.06199951755809532,0.1203927766855662,1,0.06765991002980566,0.12605316915727657,1,-0.6800857319188989
2017-02-01,11.24283663756686,11.81,0.5671633624331403,0.3216742796864656,0.0011914542612565526,0.06076575608575779,0.10998120377911771,1,0.012786074197622831,0.0620015218909825,1,-0.5671633624331403
2017-02-02,12.161306913966433,11.93,0.23130691396643321,0.053502888448674936,0.00018556564789395935,0.02340303330584201,0.004199922175325774,1,-0.010526576337602525,-0.0297296874681187,1,0.23130691396643321
2017-02-03,12.258044780906163,10.97,1.2880447809061621,1.6590593576196033,0.00639703939613856,0.02210946921585846,-0.08890869475228398,0,0.0389307237060019,-0.07208744026214052,0,1.2880447809061621
2017-02-06,12.151339715234515,11.37,0.7813397152345161,0.6104917506027546,0.0022582914961075673,0.028492798126944312,-0.0379683224468264,0,-0.0178347580681811,-0.0842958786419519,1,0.7813397152345161
2017-02-07,12.250842585218864,11.29,0.9608425852188649,0.9232184735700717,0.003428293063979071,0.026538480982352015,-0.055138857948254155,0,0.034111087636316956,-0.047566251294289014,0,0.9608425852188649
2017-02-08,11.559719513324351,11.45,0.10971951332435204,0.012038371604132663,4.562085030701546e-05,0.052362325109470906,0.04282545571310975,1,0.016548291634165137,0.007011422237804083,1,0.10971951332435204
2017-02-09,11.82408136574222,10.88,0.9440813657422193,0.8912896251416942,0.0035601801911309128,0.039159937825527985,-0.04405206633464793,0,0.037402468128881906,-0.04580953603129422,0,0.9440813657422193
2017-02-10,11.751139353953278,10.85,0.9011393539532779,0.8120521352433311,0.0032691961400395098,0.040032824021566105,-0.03975229817510201,0,0.048929679859302876,-0.03085544233736525,0,0.9011393539532779
2017-02-13,11.860461920728234,11.07,0.7904619207282337,0.6248300481213684,0.002434180354761395,0.03522061059572817,-0.033750983279703085,0,0.036094354644324936,-0.032877239231106276,0,0.7904619207282337
2017-02-14,11.446041680695712,10.74,0.7060416806957122,0.49849485487962597,0.0020705724472120934,0.050717724060059435,-0.012951152347078006,0,0.05347888550138751,-0.010189990905749907,0,0.7060416806957122
2017-02-15,11.411930330956569,11.97,0.5580696690434319,0.31144175550624564,0.001121829472895186,0.05049424845275445,0.09823843958341326,1,0.0045609151462176565,0.05230510627687666,1,-0.5580696690434319
2017-02-16,11.555933589805685,11.76,0.20406641019431504,0.04164309976959445,0.00015232079714300184,0.04296028905191517,0.060465195749935356,1,0.03396742269135138,0.05147232938937161,1,-0.20406641019431504
2017-02-17,11.309030072966477,11.49,0.180969927033523,0.032750114490518636,0.00012535253842349547,0.051626439011450545,0.06750200277994564,1,0.042358532080669,0.05823409584916418,1,-0.180969927033523
2017-02-21,12.191060438637363,11.57,0.6210604386373628,0.3857160684404335,0.0013911257270768917,0.018299412644785743,-0.033987978364296574,0,0.014131003107605983,-0.03815638790147628,0,0.6210604386373628
2017-02-22,12.061188993399497,11.74,0.32118899339949714,0.10316236948098222,0.0003675554517890145,0.02528883380302105,-0.0017021280705304183,0,0.018509146817642347,-0.00848181505590923,0,0.32118899339949714
2017-02-23,11.883543154524311,11.71,0.17354315452431024,0.03011722648224862,0.0001087443247000941,0.03367742293786621,0.01896608574896161,1,-0.01391014513813352,-0.02862148232703804,1,0.17354315452431024
2017-02-24,11.943561659477483,11.47,0.4735616594774825,0.2242606453270671,0.000829551121844796,0.031776818715983854,-0.00868061006430588,0,0.039585969030148695,-0.0008714597501409748,0,0.4735616594774825
2017-02-27,12.069498130816374,12.09,0.020501869183625843,0.000420326640022507,1.4394468776934843e-06,0.027679639962369138,0.029376850226750992,1,0.03451727343997324,0.036214483704354906,1,-0.020501869183625843
2017-02-28,12.051680809935315,12.92,0.8683191900646854,0.7539782158345912,0.002364994191350167,0.028760958901414193,0.0983333207448297,1,0.020257506301769278,0.08982986814518472,1,-0.8683191900646854
2017-03-01,11.885159189542208,12.54,0.6548408104577916,0.4288164870410174,0.0014128800028863076,0.03555556373702116,0.08918860406349528,1,0.008887316654859773,0.06252035698133393,1,-0.6548408104577916
2017-03-02,12.339013433930406,11.81,0.5290134339304053,0.27985521327883933,0.0009742497483413715,0.020387402026472504,-0.023432034417430365,0,0.0121501231599938,-0.03166931328390909,0,0.5290134339304053
2017-03-03,12.961360560653416,10.96,2.0013605606534153,4.005444093738952,0.014885505144583977,0.003196168591396833,-0.1645242168345863,0,0.05156072674949042,-0.11615965867649268,0,2.0013605606534153
2017-03-06,12.725901690240761,11.24,1.4859016902407607,2.2079038330603495,0.008037084069609568,0.014715884465249914,-0.10944469073922956,0,0.02352651414740479,-0.10063406105707465,0,1.4859016902407607
2017-03-07,12.21714497922214,11.45,0.7671449792221399,0.5885114191457375,0.0021490001460500174,0.03389366114904458,-0.030956900209022434,0,0.021272542835829942,-0.043578018522237166,0,0.7671449792221399
2017-03-08,11.58626212346414,11.86,0.27373787653585957,0.0749324250503615,0.0002705316891324916,0.055567815054012516,0.0789191120497098,1,-0.0003225607777782926,0.023028736217919066,0,-0.27373787653585957
2017-03-09,11.746852673747222,12.3,0.5531473262527786,0.30597196454059794,0.0010425878842492686,0.044106502690953155,0.09012041791282677,1,0.04144101910481332,0.08745493432668705,1,-0.5531473262527786
