,forecast-3d,vix,close_ae,close_mse,close_ql,forecast_3DR,actual_3DR,DA_3DR,forecast_I3DR,actual_I3DR,DA_I3DR,close_err
2017-01-11,11.843398573601926,11.26,0.5833985736019258,0.34035389568076163,0.0012975889895461279,0.04519955718159049,-0.00531445006349259,0,0.011327452347001485,-0.03918655489808176,0,0.5833985736019258
2017-01-12,12.001975100415725,11.54,0.4619751004157262,0.2134209934041203,0.0007805375031511019,0.03752036470135141,-0.0017316021642780463,0,0.03492857059392239,-0.004323396271706919,0,0.4619751004157262
2017-01-13,11.937947189800129,11.23,0.7079471898001284,0.501189223545899,0.0019073141887711031,0.038245074170206526,-0.022888323110312428,0,0.03217130278663947,-0.02896209449387965,0,0.7079471898001284
2017-01-17,11.75594391101017,11.87,0.11405608898982855,0.01300879143565569,4.646209017122871e-05,0.04310235473899927,0.05275758591003237,1,0.02375258655912326,0.03340781773015631,1,-0.11405608898982855
2017-01-18,11.962024309326013,12.48,0.5179756906739872,0.26829881612919404,0.0008859097147249084,0.03591772975285418,0.07830810186132829,1,0.04374726083255907,0.08613763294103312,1,-0.5179756906739872
2017-01-19,11.719016047005296,12.78,1.0609839529947038,1.1256869485122678,0.0036495347048883797,0.04262405684041566,0.12929268019903686,1,-0.04022312614844327,0.04644549721017794,0,-1.0609839529947038
2017-01-20,12.199742704312657,11.54,0.6597427043126576,0.4352604358937787,0.0015744777368889018,0.027400653084803165,-0.028194947541623175,0,0.03416314715710024,-0.02143245346932608,0,0.6597427043126576
2017-01-23,12.670256000973827,11.77,0.9002560009738279,0.8104608672893887,0.0027840626366699706,0.015129836473658368,-0.058573441669096275,0,0.007148948142645461,-0.0665543300001092,0,0.9002560009738279
2017-01-24,12.917753981167191,11.07,1.847753981167191,3.414194774919204,0.012551549398254869,0.010721193826126128,-0.14364270222884315,0,0.026494391503220308,-0.12786950455174892,0,1.847753981167191
2017-01-25,11.987792403216327,10.81,1.1777924032163263,1.3871949450740892,0.005536768240837375,0.038069571175499695,-0.0653476294288365,0,-0.025710430122918702,-0.12912763072725486,1,1.1777924032163263
2017-01-26,12.159671905181682,10.63,1.5296719051816812,2.339896137502154,0.009456699842391059,0.03257097342005925,-0.10187372891832869,0,0.028331882714292555,-0.10611281962409556,0,1.5296719051816812
2017-01-27,11.615290959199262,10.58,1.035290959199262,1.071827370199728,0.004496598050585332,0.04808366948503968,-0.045273320290392244,0,0.07370263693554205,-0.019654352839889883,0,1.035290959199262
2017-01-30,11.397938699430895,11.88,0.48206130056910546,0.23238309750637742,0.0008462401696440747,0.05296089156078286,0.09438468228338205,1,0.07163557058600818,0.11305936130860714,1,-0.48206130056910546
2017-01-31,11.239277344297673,11.99,0.7507226557023277,0.5635845057847556,0.002046021545609289,0.05573435683284038,0.1203927766855662,1,0.06139474930455071,0.12605316915727657,1,-0.7507226557023277
2017-02-01,11.182334572024207,11.81,0.6276654279757938,0.39396388947603644,0.0014644218263681896,0.055369836315510276,0.10998120377911771,1,0.007390154427375102,0.0620015218909825,1,-0.6276654279757938
2017-02-02,12.161312871124297,11.93,0.2313128711242971,0.05350564434776568,0.00018557514546424514,0.023403523150925767,0.004199922175325774,1,-0.010526086492518717,-0.0297296874681187,1,0.2313128711242971
2017-02-03,12.253078320569687,10.97,1.283078320569686,1.646289976715926,0.006349549638572594,0.021704227857975367,-0.08890869475228398,0,0.03852548234811873,-0.07208744026214052,0,1.283078320569686
2017-02-06,12.126887920830322,11.37,0.756887920830323,0.5728793246988493,0.002122036721209364,0.02647849930428832,-0.0379683224468264,0,-0.019849056890837265,-0.0842958786419519,1,0.756887920830323
2017-02-07,12.224548294952497,11.29,0.9345482949524975,0.8733805155986202,0.003247935371282873,0.0243898492803299,-0.055138857948254155,0,0.031962455934295086,-0.047566251294289014,0,0.9345482949524975
