,forecast-5d,vix,close_ae,close_mse,close_ql,forecast_5DR,actual_5DR,DA_5DR,forecast_I5DR,actual_I5DR,DA_I5DR,close_err
2017-01-13,18.928307717864286,11.23,7.698307717864285,59.26394171892882,0.1634429129883459,0.49310770114326735,-0.02896209449387965,0,0.48021538677787284,-0.04185440885927425,0,7.698307717864285
2017-01-17,18.901070646388057,11.87,7.0310706463880575,49.43595443449978,0.12713520603219175,0.4977414765575375,0.03253711676091223,1,0.48907591106654147,0.023871551269916205,1,7.0310706463880575
2017-01-18,18.885406747465083,12.48,6.405406747465083,41.02923560047121,0.09899161467562734,0.5171328713445813,0.10287074022973733,1,0.4908386308118942,0.07657649969705009,1,6.405406747465083
2017-01-19,18.855327626902792,12.78,6.0753276269027925,36.909605774208316,0.08646369084547856,0.49097624560789976,0.10206218786943523,1,0.49618911579643277,0.10727505805796825,1,6.0753276269027925
2017-01-20,18.974221906909946,11.54,7.434221906909947,55.26765536117977,0.146951281683112,0.5244925474671088,0.02723049232960163,1,0.5050915862172122,0.0078295310797048,1,7.434221906909947
2017-01-23,18.940977924533684,11.77,7.170977924533684,51.42292439414942,0.1334851591387367,0.4673135105665604,-0.008460287349391322,0,0.4398917674489262,-0.03588203046702553,0,7.170977924533684
2017-01-24,19.157367802135653,11.07,8.087367802135653,65.40551796702046,0.18211756058364736,0.42856002031717505,-0.11988861622073614,0,0.48543566870917737,-0.06301296782873392,0,8.087367802135653
2017-01-25,19.42250790503924,10.81,8.612507905039239,74.17529241436338,0.21075577177580485,0.41855114589717585,-0.1674098172982717,0,0.4343243435742701,-0.15163661962117758,0,8.612507905039239
2017-01-26,19.608068936846628,10.63,8.978068936846627,80.60572183477034,0.23233629631418262,0.5301219008907297,-0.08213906872609682,0,0.4438329106983888,-0.16842805891843785,0,8.978068936846627
2017-01-27,19.27798319880233,10.58,8.697983198802328,75.65491172664758,0.22211736284410621,0.49340975656738995,-0.10658849484203198,0,0.4493644154612035,-0.15063383594821855,0,8.697983198802328
2017-01-30,19.25766275133703,11.88,7.377662751337029,54.42990767246586,0.13796265051221712,0.5536702998109139,0.07061756721395342,1,0.48811603455350716,0.005063301956546855,1,7.377662751337029
2017-01-31,18.98750834915868,11.99,6.9975083491586805,48.96512309654544,0.12390370052809985,0.5633096759893705,0.10360133738830596,1,0.5651615283704442,0.10545318976937965,1,6.9975083491586805
2017-02-01,18.82064019087246,11.81,7.01064019087246,49.149075885876236,0.1276114632514631,0.5712739577430249,0.10526643785541435,1,0.5731571974709898,0.10714967758337926,1,7.01064019087246
2017-02-02,18.727416206938784,11.93,6.7974162069387845,46.20486709035405,0.11884271691405579,0.571023131067274,0.12009080967967142,1,0.571968757615281,0.12103643622767839,1,6.7974162069387845
2017-02-03,18.744427596415186,10.97,7.774427596415185,60.44172445190199,0.1729667213751238,0.45604019945292046,-0.07969203964735995,0,0.5239514050691311,-0.011780834031149453,0,7.774427596415185
2017-02-06,19.210421718023017,11.37,7.840421718023018,61.47221271644701,0.16509632962966858,0.47137996054656484,-0.05309466127697832,0,0.44666700600804443,-0.07780761581549878,0,7.840421718023018
2017-02-07,19.431266805287738,11.29,8.141266805287739,66.28022519488002,0.17813815278181688,0.4979368294740912,-0.045029252047700405,0,0.49963174513408265,-0.043334336387708956,0,8.141266805287739
2017-02-08,19.507571831257252,11.45,8.057571831257253,64.92446381587035,0.17090510462553832,0.49174645313014775,-0.04106650610957607,0,0.45552850283557605,-0.07728445640414784,0,8.057571831257253
2017-02-09,19.605847720577792,10.88,8.725847720577791,76.14041844271263,0.21310642915215983,0.5806636005416036,-0.008238032859342291,0,0.5043442453728829,-0.084557388028063,0,8.725847720577791
2017-02-10,19.33271336020949,10.85,8.48271336020949,71.95642595147656,0.20418332575618425,0.5308203460263181,-0.04681322777597609,0,0.5308203460263181,-0.04681322777597609,0,8.48271336020949
2017-02-13,19.361145910647373,11.07,8.291145910647373,68.74310051164466,0.18994481402937824,0.5393508915347796,-0.019678631441024986,0,0.5305324922372593,-0.028497030738545252,0,8.291145910647373
2017-02-14,19.310711009256465,10.74,8.570711009256465,73.45708720418997,0.2113329573854108,0.52267018654203,-0.0640146409195299,0,0.5456393942184447,-0.041045433243115145,0,8.570711009256465
2017-02-15,19.343956280230906,11.97,7.373956280230905,54.3752312227568,0.13605993362582525,0.5754537923216821,0.09547727814208513,1,0.5252640477978271,0.04528753361823007,1,7.373956280230905
2017-02-16,19.170361555718856,11.76,7.410361555718856,54.91345838647598,0.1414713104444778,0.5692003373897772,0.0805388624840124,1,0.5692003373897772,0.0805388624840124,1,7.410361555718856
2017-02-17,19.134885085337633,11.49,7.6448850853376324,58.44426796801778,0.1553151608325618,0.547274366669405,0.03723834514011879,1,0.5214147000969453,0.011378678567659034,1,7.6448850853376324
2017-02-21,19.204265037037615,11.57,7.634265037037615,58.282002655734935,0.1531159098266739,0.5811573026298793,0.07444045212486652,1,0.5419007786294886,0.03518392812447589,1,7.634265037037615
2017-02-22,19.150843420223353,11.74,7.410843420223353,54.92060019906776,0.14190236698177805,0.4699432379184228,-0.019401705169931446,0,0.5691037614768045,0.07975881838845032,1,7.410843420223353
2017-02-23,19.551033662342498,11.71,7.841033662342497,61.48180889398819,0.1570165281346405,0.5083242153172711,-0.0042607648608548095,0,0.4864562286806905,-0.02612875149743541,0,7.841033662342497
2017-02-24,19.62933011750951,11.47,8.15933011750951,66.57466796649776,0.17407274439131282,0.5355477904001573,-0.0017421607193849257,0,0.505541252804962,-0.03174869831458019,0,8.15933011750951
2017-02-27,19.60428235914817,12.09,7.514282359148169,56.46443937300537,0.1381593656558906,0.5273324888775636,0.04396312342111599,1,0.4866833701464848,0.0033140046900372914,1,7.514282359148169
2017-02-28,19.625638798664266,12.92,6.705638798664266,44.965591698151535,0.10095197588360993,0.5138349989891823,0.09577468395450538,1,0.5362304224977122,0.1181701074630353,1,6.705638798664266
2017-03-01,19.66291649264121,12.54,7.12291649264121,50.735939361140154,0.11820475423469468,0.5182912726300877,0.0684803575951486,1,0.5225702693173674,0.0727593542824283,1,7.12291649264121
2017-03-02,19.62356189218052,11.81,7.813561892180518,61.051749442935595,0.1538212279600284,0.5369960504627912,0.029211699067991682,1,0.5077843513947996,0.0,0,7.813561892180518
2017-03-03,19.5328501502852,10.96,8.572850150285198,73.49375969924495,0.2043489670223293,0.47971900664868555,-0.0981263831068317,0,0.5056944930519462,-0.07215089670357104,0,8.572850150285198
2017-03-06,19.70560633177616,11.24,8.46560633177616,71.66649056460861,0.19174348695074706,0.42212668227210004,-0.13929765388891072,0,0.4802872371333758,-0.08113709902763509,0,8.46560633177616
2017-03-07,20.01051500488994,11.45,8.56051500488994,73.2824171489458,0.189375076228115,0.4673343504354759,-0.09093380520452601,0,0.48584594544388826,-0.07242221019611361,0,8.56051500488994
2017-03-08,19.98802301127403,11.86,8.128023011274031,66.06475807180017,0.1633689255011168,0.5261866145264792,0.004224763360308474,1,0.47502033921313036,-0.04694151195304042,0,8.128023011274031
2017-03-09,19.75987554581549,12.3,7.459875545815489,55.649743159055944,0.13243981518144166,0.5894011124913281,0.11534698085850223,1,0.5020856454887119,0.028031513855886224,1,7.459875545815489
2017-03-10,19.40855053796735,11.66,7.7485505379673505,60.040035439434114,0.1549916750934215,0.5462348738820205,0.03668533645680124,1,0.5155710609959052,0.006021523570686113,1,7.7485505379673505
2017-03-13,19.34410491890106,11.35,7.99410491890106,63.905713454398125,0.1711564507952219,0.5243979877047218,-0.008771986072836994,0,0.5402433896532856,0.007073415875726699,1,7.99410491890106
2017-03-14,19.334271154131947,12.3,7.034271154131947,49.48097066985279,0.11961199745475848,0.4887078351045988,0.03642786880879243,1,0.5204021368135138,0.06812217051770751,1,7.034271154131947
2017-03-15,19.437971584598394,11.63,7.807971584598393,60.96442026589594,0.15772422592592106,0.4576291888538291,-0.05601129584779873,0,0.5033752106420329,-0.010265274059594792,0,7.807971584598393
2017-03-16,19.607331042515987,11.21,8.397331042515987,70.51516863760263,0.1899955753063951,0.5197393481627299,-0.039357943838277724,0,0.49350000951519435,-0.06559728248581323,0,8.397331042515987
2017-03-17,19.462635430667447,11.28,8.182635430667448,66.95552259121425,0.17994569282481487,0.5392787517527435,-0.006186497857498847,0,0.47034461914213427,-0.07512063046810817,0,8.182635430667448
2017-03-20,19.312942281918215,11.34,7.972942281918215,63.56780863079923,0.17064217254992586,0.4511761933464595,-0.08126296407876588,0,0.5280396782657404,-0.004399479159484779,0,7.972942281918215
2017-03-21,19.551155443719615,12.47,7.081155443719615,50.142762418119936,0.11814666121570383,0.5194464201348915,0.06973779316137199,1,0.47817740602429626,0.028468779050776785,1,7.081155443719615
2017-03-22,19.3797584056852,12.81,6.569758405685201,43.16172550907136,0.09885867792992231,0.5474229031339339,0.1334198788245743,1,0.540311762056432,0.1263087377470724,1,6.569758405685201
