,forecast-5d,vix,close_ae,close_mse,close_ql,forecast_5DR,actual_5DR,DA_5DR,forecast_I5DR,actual_I5DR,DA_I5DR,close_err
2017-01-13,13.796083221039936,11.23,2.5660832210399356,6.584783097302691,0.02270655443977687,0.17683386407079002,-0.02896209449387965,0,0.16394154970539554,-0.04185440885927425,0,2.5660832210399356
2017-01-17,13.864717981053705,11.87,1.9947179810537055,3.978899823938971,0.012713877781147742,0.18787024665067484,0.03253711676091223,1,0.1792046811596789,0.023871551269916205,1,1.9947179810537055
2017-01-18,13.824661300932716,12.48,1.3446613009327155,1.808114014226063,0.005418611410459961,0.2051974253683732,0.10287074022973733,1,0.17890318483568593,0.07657649969705009,1,1.3446613009327155
2017-01-19,13.722990542173987,12.78,0.9429905421739875,0.8892311626295909,0.0025953082575063124,0.17325330701208455,0.10206218786943523,1,0.17846617720061753,0.10727505805796825,1,0.9429905421739875
2017-01-20,13.792162695229239,11.54,2.2521626952292397,5.072236805782233,0.016880162945290378,0.20551174144923676,0.02723049232960163,1,0.18611078019934002,0.0078295310797048,1,2.2521626952292397
2017-01-23,13.663590505660888,11.77,1.8935905056608888,3.585685003129061,0.01170204924614926,0.14072045912755962,-0.008460287349391322,0,0.11329871600992536,-0.03588203046702553,0,1.8935905056608888
2017-01-24,13.86230339875344,11.07,2.7923033987534396,7.79695827069001,0.027306172473984702,0.10504580739863417,-0.11988861622073614,0,0.1619214557906363,-0.06301296782873392,0,2.7923033987534396
2017-01-25,14.066024327025161,10.81,3.2560243270251608,10.601694418179651,0.0379142048883212,0.09588081842628027,-0.1674098172982717,0,0.11165401610337446,-0.15163661962117758,0,3.2560243270251608
2017-01-26,14.179801369907858,10.63,3.5498013699078577,12.601089765799703,0.04580348248986099,0.20599925216201564,-0.08213906872609682,0,0.11971026196967456,-0.16842805891843785,0,3.5498013699078577
2017-01-27,13.77409616551552,10.58,3.1940961655155196,10.202250314560946,0.03807513619896974,0.15723581749543694,-0.10658849484203198,0,0.11319047638925037,-0.15063383594821855,0,3.1940961655155196
2017-01-30,13.857721117849879,11.88,1.9777211178498781,3.9113808199893714,0.012488596772848082,0.22460381201096027,0.07061756721395342,1,0.1590495467535537,0.005063301956546855,1,1.9777211178498781
2017-01-31,13.622327910743595,11.99,1.6323279107435944,2.6644944081925477,0.008503540908588736,0.23123857302213532,0.10360133738830596,1,0.2330904254032091,0.10545318976937965,1,1.6323279107435944
2017-02-01,13.519055110002606,11.81,1.7090551100026055,2.920869369026018,0.009558991417284668,0.24041998750524277,0.10526643785541435,1,0.24230322723320763,0.10714967758337926,1,1.7090551100026055
2017-02-02,13.428617602506757,11.93,1.4986176025067568,2.2458547185430997,0.007285733780016956,0.2384226452631713,0.12009080967967142,1,0.23936827181117842,0.12103643622767839,1,1.4986176025067568
2017-02-03,13.36751357742994,10.97,2.3975135774299385,5.748071353960902,0.020888700954794448,0.11797108961023756,-0.07969203964735995,0,0.18588229522644803,-0.011780834031149453,0,2.3975135774299385
2017-02-06,13.76668070509015,11.37,2.3966807050901515,5.744078402151426,0.019516936450369116,0.13817826199913918,-0.05309466127697832,0,0.11346530746061873,-0.07780761581549878,0,2.3966807050901515
2017-02-07,13.781007927337027,11.29,2.4910079273370282,6.205120494055917,0.021264405694293664,0.15434477692027604,-0.045029252047700405,0,0.15603969258026765,-0.043334336387708956,0,2.4910079273370282
2017-02-08,13.705615967082085,11.45,2.255615967082086,5.087803390955655,0.017181084250532885,0.1387494373326496,-0.04106650610957607,0,0.10253148703807784,-0.07728445640414784,0,2.255615967082086
2017-02-09,13.740232820297704,10.88,2.8602328202977034,8.180931786308154,0.029487056051686,0.22516395707221654,-0.008238032859342291,0,0.14884460190349588,-0.084557388028063,0,2.8602328202977034
2017-02-10,13.413164595499715,10.85,2.5631645954997158,6.569812743623221,0.02416479104941427,0.16525834942343126,-0.04681322777597609,0,0.16525834942343126,-0.04681322777597609,0,2.5631645954997158
