,forecast-5d,vix,close_ae,close_mse,close_ql,forecast_5DR,actual_5DR,DA_5DR,forecast_I5DR,actual_I5DR,DA_I5DR,close_err
2017-01-13,1017801.3727763233,11.23,1017790.1427763234,1035896774732.6487,90619.94275990265,11.385604478659976,-0.02896209449387965,0,11.372712164294581,-0.04185440885927425,0,1017790.1427763234
2017-01-17,1029069.1580658122,11.87,1029057.2880658122,1058958902121.364,86682.5884055003,11.402688129701774,0.03253711676091223,1,11.394022564210779,0.023871551269916205,1,1029057.2880658122
2017-01-18,1012960.6281391315,12.48,1012948.1481391315,1026063950818.4958,81154.41273777491,11.407131293168819,0.10287074022973733,1,11.380837052636132,0.07657649969705009,1,1012948.1481391315
2017-01-19,974130.9734569151,12.78,974118.1934569151,948906254823.7638,76210.83944557903,11.343481782172773,0.10206218786943523,1,11.348694652361306,0.10727505805796825,1,974118.1934569151
2017-01-20,971453.9108026155,11.54,971442.3708026154,943700279790.6062,84169.10734663883,11.367960336650222,0.02723049232960163,1,11.348559375400326,0.0078295310797048,1,971442.3708026154
2017-01-23,924188.0782401717,11.77,924176.3082401716,854101848712.4327,78508.3812398975,11.262656669168159,-0.008460287349391322,0,11.235234926050525,-0.03588203046702553,0,924176.3082401716
2017-01-24,909595.2331794763,11.07,909584.1631794764,827343349906.9083,82155.27455688932,11.196627617895592,-0.11988861622073614,0,11.253503266287595,-0.06301296782873392,0,909584.1631794764
2017-01-25,897147.2293426541,10.81,897136.4193426541,804853754910.9584,82980.0166362998,11.159093813898915,-0.1674098172982717,0,11.17486701157601,-0.15163661962117758,0,897136.4193426541
2017-01-26,896132.2890758276,10.63,896121.6590758276,803034027864.8137,84289.84871888299,11.260024064036646,-0.08213906872609682,0,11.173735073844306,-0.16842805891843785,0,896121.6590758276
2017-01-27,852337.5682242479,10.58,852326.9882242479,726461294855.4172,80548.91005398071,11.190184012906037,-0.10658849484203198,0,11.14613867179985,-0.15063383594821855,0,852326.9882242479
2017-01-30,857044.629899357,11.88,857032.749899357,734505134400.0537,72129.61747462304,11.257006526398817,0.07061756721395342,1,11.191452261141409,0.005063301956546855,1,857032.749899357
2017-01-31,837170.6646687909,11.99,837158.6746687909,700834646573.2064,69810.25368496851,11.257311597476237,0.10360133738830596,1,11.25916344985731,0.10545318976937965,1,837158.6746687909
2017-02-01,828217.8962892595,11.81,828206.0862892595,685925321366.5724,70116.36827318004,11.263351366162718,0.10526643785541435,1,11.265234605890683,0.10714967758337926,1,828206.0862892595
