,0,1,2,3,4,5
0,1.0,-2.5094908224223897,-3.691440603453629,-2.9890836946613617,2.4298349277178746,1.0038858718332362
1,2.5094908224223897,1.0,-4.025171684336332,-3.4938925751483887,3.0297855382871557,3.20600280721348
2,3.691440603453629,4.025171684336332,1.0,4.20202945754575,3.8161632982645406,3.8702769056499142
3,2.9890836946613617,3.4938925751483887,-4.20202945754575,1.0,3.2576494129978775,3.3571345649410174
4,-2.4298349277178746,-3.0297855382871557,-3.8161632982645406,-3.2576494129978775,1.0,-1.4612134357071895
5,-1.0038858718332362,-3.20600280721348,-3.8702769056499142,-3.3571345649410174,1.4612134357071895,1.0
