,0,1,2,3,4,5
0,1.0,0.01227161653394289,0.00023690374627490548,0.002877063490563988,0.015307542648084944,0.315713395598709
1,0.01227161653394289,1.0,6.190637490480277e-05,0.0005001061586526312,0.002519819529728772,0.001395149996880064
2,0.00023690374627490548,6.190637490480277e-05,1.0,2.9190660180070218e-05,0.00014515946966753797,0.00011685795994781454
3,0.002877063490563988,0.0005001061586526312,2.9190660180070218e-05,1.0,0.0011670078891313784,0.000821786692556827
4,0.015307542648084944,0.002519819529728772,0.00014515946966753797,0.0011670078891313784,1.0,0.14431877128823523
5,0.315713395598709,0.001395149996880064,0.00011685795994781454,0.000821786692556827,0.14431877128823523,1.0
